time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1476.4699691753485,258977.765625,18.73954200744629,231.97476532865343,131.168081363099,66926,0
1476.4904020083486,258964.375,18.738834381103516,231.97486633513722,131.16799760045927,66927,0
1476.5108348415233,258998.203125,18.740922927856445,231.97484403500897,131.16835970281932,66928,0
1476.5312676749818,258993.53125,18.739391326904297,231.97483688758345,131.16780184513092,66929,0
1476.551700508564,258995.28125,18.741361618041992,231.97509259149123,131.16883628717693,66930,0
1476.5721333424372,258982.5625,18.740528106689453,231.97512343064085,131.16891277843484,66931,0
1476.5925661764777,259006.703125,18.739267349243164,231.97482648065383,131.16870050682957,66932,0
1476.6334318452718,258951.0625,18.739906311035156,231.97488134641677,131.168957365302,66934,0
1476.6538646800109,259023.9375,18.74068260192871,231.97505483023014,131.16859499917192,66935,0
1476.67429751499,259093.140625,18.742141723632812,231.97477294771176,131.16903256276518,66936,0
1476.6947304501373,259073.34375,18.741487503051758,231.9751288936875,131.16956529554216,66937,0
1476.7151631855231,259054.375,18.74115753173828,231.97479978178018,131.16951559822968,66938,0
1476.735596121085,259028.046875,18.7406063079834,231.9750931890531,131.16976371332825,66939,0
1476.756028956872,259016.78125,18.741064071655273,231.97466634243824,131.16985221286006,66940,0
1476.7764616929562,259018.15625,18.740314483642578,231.9749237422069,131.169544201015,66941,0
1476.7968946292167,258995.265625,18.74025535583496,231.9751028119619,131.16956688855595,66942,0
1476.817327465702,258921.078125,18.739091873168945,231.9749311662706,131.1695309944814,66943,0
1476.8377602023684,258934.71875,18.739192962646484,231.97471185403415,131.16987183508365,66944,0
1476.8581931392691,258896.28125,18.738948822021484,231.9745873557154,131.16971321223795,66945,0
1476.8786259763947,258915.203125,18.738964080810547,231.97510297901485,131.17014912432995,66946,0
1476.899058913761,258906.65625,18.738859176635742,231.97512433550935,131.17013509926994,66947,8192
1476.9194916513588,258909.625,18.738847732543945,231.97507402173164,131.17026761496138,66948,0
1476.9399244891247,258880.03125,18.738718032836914,231.97502775339953,131.17009097705494,66949,0
1476.9603574271314,258902.21875,18.738950729370117,231.97528681865757,131.17025807072156,66950,0
1476.9807901653694,258878.3125,18.738630294799805,231.97536400873074,131.170442176964,66951,0
1477.0012230038337,258873.65625,18.738584518432617,231.97508326721436,131.1705797508573,66952,0
1477.0216559424807,258907.453125,18.739120483398438,231.97488182108037,131.1708958144368,66953,0
1477.042088681359,258867.5,18.738649368286133,231.9750022042859,131.17040827984005,66954,0
1477.0625215204636,258887.265625,18.7385311126709,231.97507662802403,131.17067980326004,66955,0
1477.0829544598091,258824.515625,18.738534927368164,231.9753095831273,131.17066804585332,66956,0
1477.103387199386,258859.4375,18.73903465270996,231.97530515786997,131.17087327198712,66957,0
1477.1238201391316,258870.671875,18.739620208740234,231.97556981419325,131.1712860828854,66958,0
1477.1442529791748,258871.296875,18.73957061767578,231.97582630738003,131.17136543012398,66959,128
1477.1646858193926,258839.015625,18.738798141479492,231.975599454587,131.17113728448797,66960,8192
1477.1851186597778,258857.484375,18.739822387695312,231.9758825685051,131.17122895769882,66961,0
1477.2055514004605,258879.28125,18.739822387695312,231.97564035438936,131.17075744119498,66962,8192
1477.2259842413769,258944.875,18.740541458129883,231.97546339608627,131.17162395903233,66963,0
1477.2464171824613,258932.59375,18.740882873535156,231.97560927984006,131.17157138021471,66964,0
1477.266850023785,258986.390625,18.741064071655273,231.97565104329527,131.1715458079016,66965,0
1477.2872828653417,259020.265625,18.743345260620117,231.9757392273468,131.1722848015704,66966,0
1477.3077157070657,259007.65625,18.742565155029297,231.97620373594702,131.17143916267491,66967,0
1488.688843674623,258843.546875,18.772436141967773,231.99016337200342,131.2199943768596,67524,0
1488.7092767547147,258850.09375,18.772920608520508,231.98999825089493,131.2200036858016,67525,0
1488.7297096350376,258831.734375,18.772611618041992,231.9900398965908,131.22090585669895,67526,0
1488.7501427155876,258823.515625,18.773178100585938,231.99036583140077,131.2209926779551,67527,0
1488.770575696377,258826.859375,18.774070739746094,231.99051386461994,131.2211124950572,67528,0
